 71245  958.61 1664.26 99.999  9.999 20.467   0   0 9.999 5331   1 0.343
 71247  710.20 1668.79 99.999  9.999 20.831   0   0 9.999 4903   0 0.517
 71248  814.14 1668.64 99.999  9.999 20.672   0   0 9.999 5221   0 0.394
 71249  901.14 1668.73 21.277  0.749 20.528  80   0 0.449 4945   1 0.471
 71250  788.34 1669.53 99.999  9.999 20.731   0   0 9.999 5249   2 0.386
 71251  973.00 1669.86 99.999  9.999 20.244   0   0 9.999 5426   2 0.273
 71252  980.22 1669.75 99.999  9.999 20.045   0   0 9.999 5468   6 0.236
 71254  769.37 1672.99 99.999  9.999 19.854   0   0 9.999 5476   3 0.290
 71255  556.15 1671.69 99.999  9.999 20.728   0   0 9.999 5007   1 0.511
 71256  895.84 1671.41 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 71257  576.85 1672.40 99.999  9.999 20.475   0   0 9.999 5285   0 0.359
 71258  760.45 1674.29 99.999  9.999 20.443   0   0 9.999 5385   1 0.366
 71261  587.41 1677.17 99.999  9.999 20.840   0   0 9.999 5131   0 0.469
 71262  641.75 1675.64 99.999  9.999 19.648   0   0 9.999 5502   6 0.235
 71263  655.52 1677.10 99.999  9.999 20.299   0   0 9.999 5374   2 0.337
 71264  971.45 1678.40 99.999  9.999 20.021   0   0 9.999 5477   2 0.256
 71265  832.83 1680.72 99.999  9.999 20.075   0   0 9.999 5456   4 0.260
 71266  982.44 1680.14 99.999  9.999 19.884   0   0 9.999 5506   1 0.214
 71267 1001.38 1679.05 99.999  9.999 20.216   0   0 9.999 5422   3 0.283
 71268  875.25 1681.41 99.999  9.999 20.937   0   0 9.999 4185   1 0.527
 71269  955.20 1685.30 99.999  9.999 20.837   0   0 9.999 4920   2 0.448
 71282  962.87 1672.93 99.999  9.999 20.015   0   0 9.999 5448   5 0.251
 71286  728.18 1720.39 15.857  9.999 99.999  87   0 0.013    0   0 9.999
 71287  817.74 1753.67 16.478  3.247 13.231  87   0 0.010 5558   3 0.005
 71288  623.19 1823.96 18.266  4.844 13.422  87   0 0.081 5560   1 0.039
 71292  775.87 2006.58 16.551  3.589 12.961  87   0 0.016 5560   1 0.007
 71293  577.16 2009.73 13.228  0.458 12.770  85   2 0.009 5554   7 0.006
 71294  769.19 2044.42 13.112  9.999 99.999  87   0 0.037    0   0 9.999
 71296  969.06 1697.23 18.697  4.626 14.071  86   0 0.047 5560   0 0.015
 71297  843.61 1699.02 19.435  5.783 13.652  86   0 0.194 5560   1 0.112
 71298  699.73 1705.61 19.664  5.708 13.956  87   0 0.204 5560   1 0.077
 71299  575.12 1705.72 17.722  3.215 14.507  87   0 0.012 5548  13 0.005
 71300  716.55 1728.27 17.613  3.451 14.162  87   0 0.013 5558   3 0.007
 71301  913.28 1762.60 15.696  1.243 14.453  87   0 0.004 5549  12 0.004
 71302  835.89 1774.24 17.858  4.131 13.727  87   0 0.036 5560   1 0.014
 71304  782.11 1791.88 17.082  2.492 14.589  87   0 0.010 5552   9 0.004
 71305  863.49 1853.77 16.388  2.735 13.653  87   0 0.008 5555   6 0.004
 71306 1008.80 1866.62 18.410  4.493 13.917  87   0 0.038 5559   2 0.010
 71307  801.96 1870.02 15.458  1.152 14.306  87   0 0.004 5547  14 0.003
 71309  597.88 1891.87 17.153  3.199 13.954  87   0 0.018 5558   3 0.007
 71310  874.21 1893.48 17.948  4.215 13.733  87   0 0.022 5559   2 0.006
 71311  714.68 1904.16 19.773  5.733 14.040  86   0 0.162 5561   0 0.065
 71312  950.67 1944.65 18.754  4.563 14.191  87   0 0.041 5560   1 0.013
